"st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "annual_min_temp" "annual_max_temp"
"7209200102" "M" "M" 1996 2003 -78.930444 46.770328 980.5 3.075 -2.455 8.605
"7209200201" "T" "T" 1996 2003 -78.73346 46.783545 986.5 2.885 -2.665 8.435
"7209200202" "R" "T" 1996 2003 -78.736719 46.7865 986 2.88 -2.67 8.43
"7209200301" "T" "M" 1996 2003 -78.866458 46.783585 985.5 2.945 -2.59 8.48
"7209200302" "M" "M" 1996 2003 -78.861246 46.784635 985.5 2.94 -2.595 8.48
"7209200401" "M" "M" 1996 2003 -78.783238 46.799575 984.5 2.895 -2.65 8.45
"7209200501" "M" "M" 1996 2003 -78.866764 46.816666 979 2.98 -2.565 8.535
"7209200502" "M" "M" 1996 2003 -78.872034 46.815418 977.5 3.015 -2.54 8.57
"7209200601" "M" "M" 1996 2003 -78.94994 46.833425 992 2.77 -2.76 8.3
"7209200602" "M" "M" 1996 2003 -78.95036 46.837151 985 2.87 -2.675 8.41
"7209200701" "R" "M" 1996 2003 -78.933062 46.933705 974.5 2.84 -2.745 8.43
"7209200702" "R" "R" 1996 2003 -78.933168 46.929891 972.5 2.88 -2.705 8.465
"7209200802" "M" "R" 1996 2003 -78.828099 46.94852 972 2.81 -2.795 8.42
"7209200901" "R" "R" 1996 2003 -79.149862 46.950514 981.5 2.765 -2.79 8.32
"7209201002" "R" "R" 1996 2003 -78.819791 46.96963 975.5 2.695 -2.91 8.3
"7209201101" "R" "R" 1996 2003 -78.833261 46.96657 975 2.72 -2.885 8.32
"7209201102" "R" "R" 1996 2003 -78.836531 46.963548 969.5 2.815 -2.8 8.42
"7209201402" "M" "M" 1996 2003 -79.130154 47.036554 977 2.65 -2.935 8.23
"7209201501" "B" "B" 1996 2003 -78.93296 47.050231 973 2.6 -3.015 8.22
"7209201502" "M" "M" 1996 2003 -78.929822 47.047085 975 2.575 -3.04 8.19
"7209201602" "M" "M" 1996 2003 -79.095298 47.048545 977.5 2.59 -3 8.18
"7209201701" "R" "R" 1996 2003 -79.13331 47.050238 969 2.75 -2.845 8.355
"7209201801" "B" "B" 1996 2003 -79.050525 47.06708 962.5 2.78 -2.845 8.4
"7209201802" "R" "M" 1996 2003 -79.053514 47.063898 961.5 2.8 -2.82 8.425
"7209201901" "R" "R" 1996 2003 -79.266642 47.082964 976.5 2.57 -3.01 8.155
"7209202001" "M" "M" 1996 2003 -78.916424 47.100138 979 2.37 -3.26 7.99
"7209202101" "M" "M" 1996 2003 -78.965999 47.100101 968.5 2.56 -3.075 8.185
"7209202102" "R" "R" 1996 2003 -78.96597 47.09635 968 2.57 -3.06 8.205
"7209202201" "B" "M" 1996 2003 -79.316378 47.150164 957.5 2.67 -2.945 8.285
"7209202202" "B" "B" 1996 2003 -79.316457 47.146358 962.5 2.59 -3.015 8.195
"7209202301" "B" "R" 1996 2003 -78.583506 47.416642 953 1.935 -3.84 7.71
"7209202302" "M" "M" 1996 2003 -78.580218 47.413665 955 1.92 -3.855 7.695
"7209202401" "B" "B" 1996 2003 -78.583459 47.466656 945 1.945 -3.845 7.74
"7209202402" "B" "B" 1996 2003 -78.588839 47.46776 947 1.915 -3.875 7.7
"7209202501" "M" "M" 1996 2003 -78.683068 47.466815 949 1.865 -3.91 7.64
"7209202502" "B" "B" 1996 2003 -78.67985 47.469887 948.5 1.855 -3.92 7.64
"7209300401" "T" "T" 1997 2003 -78.683168 46.366565 986.5 2.92 -2.69 8.525
"7209300501" "M" "M" 1997 2003 -78.468065 46.550164 980 2.7 -2.975 8.37
"7209300502" "M" "M" 1997 2003 -78.471445 46.54728 975 2.78 -2.9 8.455
"7209300601" "B" "B" 1997 2003 -78.500687 46.566801 981 2.665 -3 8.34
"7209300701" "M" "M" 1997 2003 -78.517322 46.583949 998 2.395 -3.265 8.05
"7209300702" "R" "M" 1997 2003 -78.514011 46.580889 988 2.55 -3.115 8.22
"7209300801" "M" "M" 1997 2003 -78.650338 46.583251 977 2.775 -2.89 8.43
"7209300901" "M" "M" 1997 2003 -78.516502 46.600442 982 2.625 -3.045 8.305
"7209301101" "T" "T" 1997 2003 -78.833304 46.617275 983.5 2.69 -2.95 8.33
"7209301102" "M" "M" 1997 2003 -78.838748 46.616227 978 2.785 -2.86 8.43
"7209301201" "M" "M" 1997 2003 -78.732504 46.63317 965 2.93 -2.75 8.605
"7209301301" "T" "T" 1997 2003 -78.76702 46.66726 991.5 2.46 -3.19 8.11
"7209301401" "M" "M" 1997 2003 -79.033126 46.666937 955 3.14 -2.53 8.8
"7209301402" "M" "M" 1997 2003 -79.027581 46.665888 956 3.13 -2.535 8.79
"7209301501" "M" "M" 1997 2003 -79.033115 46.683436 969 2.89 -2.765 8.54
"7209301502" "M" "M" 1997 2003 -79.029835 46.680247 969.5 2.88 -2.765 8.53
"7209301601" "R" "R" 1997 2003 -78.799405 46.700516 982 2.58 -3.085 8.25
"7209301702" "M" "M" 1997 2003 -78.922525 46.701456 965.5 2.88 -2.795 8.55
"7209301802" "M" "M" 1997 2003 -78.56354 46.720187 985 2.45 -3.245 8.15
"7209301901" "M" "M" 1997 2003 -78.599363 46.733195 982 2.485 -3.215 8.19
"7209302001" "M" "M" 1997 2003 -78.916541 46.730133 964 2.855 -2.825 8.535
"7209302002" "M" "M" 1997 2003 -78.916709 46.73394 966 2.82 -2.865 8.495
"7209302101" "M" "M" 1997 2003 -78.583518 46.750973 978.5 2.52 -3.195 8.235
"7209302201" "M" "M" 1997 2003 -78.600646 46.750488 961.5 2.79 -2.945 8.52
"7209302202" "M" "M" 1997 2003 -78.595351 46.751697 972.5 2.615 -3.105 8.335
"7209302302" "R" "T" 1996 2003 -78.877948 46.751396 1019 2.48 -3.005 7.965
"7209302401" "M" "M" 1996 2003 -79.116185 46.767287 987.5 3.025 -2.48 8.535
"7209302402" "M" "M" 1996 2003 -79.119563 46.763564 948.5 3.66 -1.895 9.215
"7209302501" "B" "B" 1996 2003 -78.499586 46.783809 971.5 3.04 -2.555 8.635
"7209302502" "M" "M" 1996 2003 -78.496381 46.787091 971.5 3.035 -2.56 8.635
"7209302702" "M" "M" 1996 2003 -78.588796 46.798894 979 2.915 -2.665 8.495
"7209302801" "M" "M" 1996 2003 -78.383869 46.816988 976.5 2.86 -2.75 8.47
"7209302802" "M" "M" 1996 2003 -78.378482 46.815775 983.5 2.76 -2.845 8.36
"7209303101" "M" "M" 1996 2003 -78.516033 46.833513 978 2.845 -2.755 8.44
"7209303102" "M" "M" 1996 2003 -78.511933 46.836914 978 2.84 -2.76 8.44
"7209303201" "M" "M" 1996 2003 -78.666246 46.833689 980.5 2.855 -2.73 8.43
"7209303301" "M" "M" 1996 2003 -79.083009 46.833267 986.5 2.9 -2.63 8.42
"7209303302" "M" "M" 1996 2003 -79.086072 46.830426 987 2.9 -2.63 8.42
"7209303402" "B" "B" 1996 2003 -79.135114 46.829829 974.5 3.11 -2.425 8.645
"7209303501" "M" "M" 1996 2003 -78.46761 46.851214 987 2.65 -2.945 8.25
"7209303502" "B" "M" 1996 2003 -78.462298 46.849906 977.5 2.805 -2.8 8.415
"7209303601" "M" "M" 1996 2003 -78.482941 46.851153 992.5 2.57 -3.015 8.165
"7209303701" "B" "B" 1996 2003 -78.601816 46.869043 978 2.805 -2.795 8.405
"7209303702" "M" "M" 1996 2003 -78.596312 46.870295 973.5 2.865 -2.735 8.475
"7209303801" "B" "B" 1996 2003 -79.200756 46.867938 969.5 3.14 -2.405 8.685
"7209303901" "M" "M" 1996 2003 -79.049393 46.883978 981 2.88 -2.67 8.425
"7209303902" "M" "M" 1996 2003 -79.049256 46.880055 984 2.835 -2.71 8.375
"7209304001" "B" "B" 1996 2003 -79.066298 46.883386 978 2.935 -2.615 8.485
"7209304002" "B" "M" 1996 2003 -79.06624 46.8873 978 2.93 -2.62 8.485
"7209304101" "R" "R" 1996 2003 -79.132188 46.883968 974.5 3.015 -2.535 8.565
"7209304102" "B" "B" 1996 2003 -79.128468 46.881176 972.5 3.05 -2.505 8.605
"7209304301" "R" "M" 1996 2003 -77.984646 46.98295 981 2.43 -3.265 8.13
"7209304302" "R" "M" 1996 2003 -77.979041 46.981799 982 2.425 -3.27 8.12
"7209304501" "R" "R" 1997 2003 -78.150581 47.033159 965.5 2.335 -3.535 8.205
"7209304502" "B" "B" 1997 2003 -78.154057 47.036195 964 2.35 -3.52 8.225
"7209304601" "M" "M" 1996 2003 -78.065922 47.04987 974 2.43 -3.285 8.14
"7209304602" "B" "B" 1996 2003 -78.069141 47.053023 974 2.415 -3.295 8.125
"7209304701" "B" "B" 1996 2003 -78.183141 47.099668 964 2.495 -3.23 8.215
"7209304702" "T" "M" 1996 2003 -78.186564 47.096532 964 2.495 -3.225 8.22
"7209304801" "R" "R" 1996 2003 -78.266866 47.13322 971 2.31 -3.4 8.03
"7209304802" "R" "R" 1996 2003 -78.267054 47.137072 976.5 2.21 -3.495 7.915
"7209304901" "M" "M" 1996 2003 -78.432181 47.150686 975 2.22 -3.48 7.915
"7209304902" "M" "M" 1996 2003 -78.432212 47.154411 975 2.215 -3.485 7.915
"7209305001" "B" "B" 1996 2003 -78.482737 47.150805 978.5 2.165 -3.52 7.855
"7209305002" "B" "B" 1996 2003 -78.488104 47.149395 979 2.16 -3.53 7.845
"7209305101" "M" "M" 1996 2003 -78.116079 47.166896 969 2.28 -3.46 8.02
"7209305102" "B" "B" 1996 2003 -78.116208 47.162967 970 2.275 -3.46 8.015
"7209305201" "M" "M" 1996 2003 -78.399899 47.167329 966.5 2.31 -3.4 8.025
"7209305202" "M" "M" 1996 2003 -78.396745 47.170564 966.5 2.305 -3.41 8.025
"7209305301" "M" "M" 1996 2003 -78.416373 47.167378 979 2.115 -3.585 7.81
"7209305401" "M" "M" 1996 2003 -78.483053 47.167378 981.5 2.07 -3.615 7.76
"7209305502" "M" "M" 1996 2003 -78.582772 47.163821 964.5 2.37 -3.33 8.075
"7209305601" "M" "M" 1996 2003 -78.46603 47.184039 984.5 1.995 -3.7 7.68
"7209305602" "M" "M" 1996 2003 -78.471439 47.185482 991 1.885 -3.795 7.565
"7209305702" "M" "M" 1996 2003 -78.637808 47.185406 965 2.32 -3.375 8.02
"7209305801" "M" "M" 1996 2003 -78.266923 47.200258 986 1.935 -3.77 7.65
"7209305802" "R" "R" 1996 2003 -78.270228 47.197172 977.5 2.075 -3.645 7.8
"7209305901" "B" "B" 1996 2003 -78.350843 47.200285 976.5 2.085 -3.63 7.8
"7209305902" "B" "B" 1996 2003 -78.345378 47.201508 975.5 2.095 -3.62 7.81
"7209306001" "R" "B" 1996 2003 -78.415961 47.201235 964.5 2.27 -3.455 7.995
"7209306101" "M" "M" 1996 2003 -78.266473 47.233898 971 2.1 -3.635 7.84
"7209306102" "M" "M" 1996 2003 -78.266293 47.237674 971 2.1 -3.645 7.84
"7209306201" "M" "M" 1996 2003 -78.366986 47.233731 974.5 2.045 -3.685 7.77
"7209306202" "R" "R" 1996 2003 -78.363713 47.230523 974 2.055 -3.67 7.78
"7209400201" "M" "R" 1997 2006 -75.842833 46.832887 1050 3.84 -1.96 9.64
"7209400301" "M" "M" 1992 2003 -76.274007 46.838922 1077.5 2.295 -3.805 8.405
"7209400402" "R" "B" 1992 2003 -76.378173 46.842148 1099.5 1.81 -4.225 7.84
"7209400502" "M" "M" 1997 2006 -75.876948 46.842614 1040.5 3.935 -1.865 9.73
"7209400602" "M" "M" 1992 2003 -76.20079 46.847715 1077 2.355 -3.775 8.48
"7209400801" "R" "R" 1993 2003 -76.604468 46.848616 1070 2.07 -3.8 7.94
"7209400901" "R" "R" 1992 2003 -76.076066 46.869317 1085 2.25 -3.895 8.395
"7209401001" "B" "B" 1993 2003 -76.587716 46.8688 1058 2.24 -3.65 8.135
"7209401002" "R" "R" 1993 2003 -76.592651 46.870082 1056 2.265 -3.63 8.16
"7209401101" "M" "M" 1997 2006 -75.887578 46.886672 1057.5 3.665 -2.13 9.45
"7209401102" "B" "B" 1997 2006 -75.887272 46.882505 1050 3.765 -2.03 9.56
"7209401201" "M" "M" 1992 2003 -76.178526 46.880599 1096 1.95 -4.155 8.055
"7209401202" "M" "M" 1992 2003 -76.183885 46.881846 1090.5 2.035 -4.075 8.145
"7209401301" "M" "M" 1992 2003 -76.430408 46.902413 1089.5 1.76 -4.275 7.805
"7209401501" "R" "R" 1997 2006 -76.007487 46.920906 1046 3.7 -2.075 9.48
"7209401502" "R" "R" 1997 2006 -76.007088 46.917243 1046 3.705 -2.07 9.48
"7209401701" "M" "M" 1997 2006 -75.937443 46.929156 1062 3.525 -2.255 9.305
"7209401702" "R" "R" 1997 2006 -75.940655 46.925879 1062 3.53 -2.245 9.305
"7209401901" "M" "M" 1997 2006 -76.06841 46.952089 1044.5 3.65 -2.115 9.415
"7209401902" "B" "B" 1997 2006 -76.062608 46.953111 1045.5 3.635 -2.135 9.405
"7209402001" "B" "R" 1993 2003 -76.210784 46.942543 1063 2.395 -3.595 8.385
"7209402101" "B" "B" 1997 2006 -75.946048 46.961962 1048 3.67 -2.12 9.465
"7209402102" "B" "B" 1997 2006 -75.94285 46.965015 1048 3.67 -2.12 9.46
"7209402201" "M" "M" 1997 2006 -75.976918 46.971041 1064.5 3.42 -2.35 9.19
"7209402202" "M" "R" 1997 2006 -75.973587 46.967661 1067 3.4 -2.37 9.165
"7209402301" "R" "R" 1993 2003 -76.398266 46.963275 1068 2.075 -3.86 8.005
"7209402302" "B" "B" 1993 2003 -76.403853 46.962263 1071 2.03 -3.895 7.96
"7209402401" "R" "M" 1997 2006 -75.774512 46.991384 1076.5 3.385 -2.425 9.185
"7209402402" "M" "M" 1997 2006 -75.778234 46.988349 1099.5 3.08 -2.7 8.86
"7209402501" "M" "M" 1997 2006 -75.948537 46.983124 1073.5 3.32 -2.45 9.085
"7209402502" "M" "M" 1997 2006 -75.948919 46.979249 1073.5 3.325 -2.445 9.09
"7209402601" "M" "M" 1993 2003 -76.69424 46.984296 1044.5 2.11 -3.785 8.01
"7209402801" "M" "M" 1993 2003 -76.242719 47.005007 1071.5 2.055 -3.915 8.02
"7209402901" "B" "M" 1993 2003 -76.443435 46.995971 1079 1.775 -4.135 7.685
"7209402902" "B" "B" 1993 2003 -76.448786 46.996927 1079 1.775 -4.135 7.685
"7209403001" "B" "B" 1993 2003 -76.772457 47.0049 1053.5 1.85 -4.015 7.71
"7209403002" "R" "R" 1993 2003 -76.778657 47.006136 1052 1.86 -4.005 7.73
"7209403101" "M" "M" 1997 2006 -75.977823 47.023888 1072.5 3.265 -2.5 9.035
"7209403102" "M" "M" 1997 2006 -75.978379 47.02757 1080 3.165 -2.595 8.92
"7209403201" "B" "B" 1997 2003 -76.133514 47.014767 988.5 2.465 -3.7 8.635
"7209403301" "B" "B" 1993 2003 -76.557138 47.015609 1062.5 1.89 -4.015 7.795
"7209403302" "B" "R" 1993 2003 -76.556037 47.019541 1054 2.02 -3.905 7.935
"7209403401" "M" "M" 1993 2003 -76.21012 47.026583 1070 2.055 -3.925 8.035
"7209403402" "M" "M" 1993 2003 -76.213616 47.029569 1069 2.05 -3.93 8.035
"7209403501" "M" "R" 1997 2006 -75.964455 47.05435 1090 3.015 -2.73 8.77
"7209403502" "M" "R" 1997 2006 -75.959255 47.055666 1090.5 3.015 -2.74 8.77
"7209403601" "M" "M" 1993 2003 -76.240176 47.057529 1086 1.685 -4.265 7.63
"7209403602" "M" "M" 1993 2003 -76.246527 47.058857 1081 1.755 -4.2 7.705
"7209403702" "R" "R" 1993 2003 -76.426648 47.060688 1062 1.91 -4.035 7.85
"7209403801" "M" "M" 1993 2003 -76.742601 47.047662 1044 1.94 -3.95 7.83
"7209403802" "B" "B" 1993 2003 -76.748268 47.046472 1043.5 1.94 -3.95 7.83
"7209403902" "M" "M" 1997 2006 -76.017261 47.0678 1088 2.995 -2.745 8.735
"7209404002" "B" "B" 1993 2003 -76.830741 47.070948 1036 1.94 -3.945 7.825
"7209404102" "M" "M" 1997 2006 -75.945981 47.082878 1093 2.96 -2.795 8.71
"7209404201" "M" "R" 1997 2006 -76.054403 47.078871 1112.5 2.645 -3.065 8.35
"7209404202" "M" "R" 1997 2006 -76.053805 47.082674 1112 2.645 -3.07 8.35
"7209404302" "B" "B" 1993 2003 -76.114255 47.086258 1069 1.96 -4.04 7.96
"7209404401" "M" "M" 1993 2003 -76.41443 47.077988 1053.5 2.01 -3.945 7.97
"7209404402" "B" "B" 1993 2003 -76.41987 47.076741 1053 2.01 -3.94 7.97
"7209404502" "M" "M" 1993 2003 -76.567524 47.074366 1050.5 1.935 -3.99 7.86
"7209404602" "R" "M" 1997 2006 -75.915243 47.093664 1101.5 2.86 -2.89 8.605
"7209404701" "B" "M" 1993 2003 -76.428426 47.09921 1050 2.005 -3.955 7.965
"7209404702" "T" "T" 1993 2003 -76.429064 47.095252 1050.5 2.01 -3.95 7.965
"7209404802" "R" "B" 1997 2006 -75.950763 47.119964 1084.5 3.035 -2.725 8.79
"7209404901" "R" "R" 1997 2006 -76.021801 47.118115 1099.5 2.795 -2.935 8.52
"7209404902" "R" "R" 1997 2006 -76.02553 47.121207 1096 2.835 -2.9 8.57
"7209405001" "M" "M" 1993 2003 -76.350673 47.118359 1053 1.965 -4.005 7.94
"7209405101" "B" "B" 1993 2003 -76.428636 47.109807 1051.5 1.955 -4 7.915
"7209405102" "T" "T" 1993 2003 -76.428539 47.113585 1050.5 1.955 -4.01 7.915
"7209405201" "B" "B" 1997 2006 -76.022985 47.130138 1092.5 2.875 -2.865 8.61
"7209405202" "B" "B" 1997 2006 -76.022813 47.134618 1090 2.895 -2.84 8.635
"7209405301" "B" "B" 1993 2003 -76.22563 47.142174 1058.5 1.91 -4.085 7.9
"7209405401" "B" "B" 1993 2003 -76.616805 47.149828 1037 1.935 -4.005 7.865
"7209405402" "M" "M" 1993 2003 -76.621926 47.151631 1036 1.94 -3.995 7.875
"7209405501" "M" "M" 1993 2003 -76.225463 47.161658 1051 1.975 -4.03 7.975
"7209405502" "M" "M" 1993 2003 -76.230639 47.163227 1050.5 1.97 -4.03 7.975
"7209405701" "R" "B" 1993 2003 -76.382051 47.171831 1047.5 1.9 -4.075 7.875
"7209405702" "B" "B" 1993 2003 -76.382759 47.168143 1047.5 1.9 -4.075 7.875
"7209405902" "B" "B" 1993 2003 -76.08087 47.19168 1046 2.045 -3.99 8.085
"7209406001" "M" "M" 1993 2003 -76.647027 47.192281 1031.5 1.905 -4.035 7.845
"7209406002" "R" "M" 1993 2003 -76.650705 47.195613 1031.5 1.895 -4.04 7.835
"7209406101" "M" "M" 1993 2003 -76.757063 47.192294 1029 1.86 -4.06 7.775
"7209406102" "B" "B" 1993 2003 -76.759019 47.195429 1030 1.83 -4.09 7.745
"7209406202" "B" "B" 1993 2003 -76.191485 47.216716 1064 1.64 -4.35 7.625
"7209406301" "B" "B" 1993 2003 -76.710393 47.214042 1042 1.64 -4.27 7.545
"7209406302" "B" "M" 1993 2003 -76.710548 47.209939 1042.5 1.645 -4.27 7.55
"7209406401" "M" "M" 1997 2003 -75.680966 47.23368 1038.5 1.565 -4.635 7.765
"7209406501" "M" "M" 1997 2006 -75.864403 47.241285 1098 2.785 -2.975 8.54
"7209406502" "R" "M" 1997 2006 -75.864899 47.237393 1098 2.79 -2.97 8.55
"7209406602" "R" "B" 1993 2003 -76.301719 47.230417 1036.5 1.97 -4.03 7.98
"7209406701" "T" "T" 1993 2003 -75.554151 47.245432 1046.5 2.005 -4.12 8.13
"7209406702" "M" "R" 1993 2003 -75.550834 47.248481 1046 2 -4.12 8.125
"7209406801" "M" "M" 1997 2006 -75.849959 47.26453 1107 2.655 -3.095 8.4
"7209406802" "B" "R" 1997 2006 -75.853091 47.261219 1102.5 2.715 -3.04 8.465
"7209406902" "R" "M" 1993 2003 -75.540882 47.280126 1063.5 1.64 -4.45 7.735
"7209407001" "R" "R" 1993 2003 -75.63218 47.27722 1081 1.39 -4.665 7.44
"7209407101" "B" "B" 1993 2003 -75.748172 47.277014 1065 1.625 -4.44 7.685
"7209407102" "R" "B" 1993 2003 -75.74418 47.274226 1073 1.495 -4.555 7.545
"7209407201" "B" "B" 1993 2003 -76.836077 47.288865 1016.5 1.795 -4.135 7.72
"7209407202" "R" "R" 1993 2003 -76.840956 47.286907 1016.5 1.795 -4.125 7.72
"7209407302" "R" "M" 1993 2003 -75.617991 47.308605 1078 1.345 -4.71 7.395
"7209407401" "M" "M" 1997 2003 -75.776228 47.307474 1038 1.415 -4.755 7.59
"7209407402" "B" "B" 1997 2003 -75.772847 47.304268 1046 1.32 -4.845 7.48
"7209407501" "M" "M" 1993 2003 -75.961407 47.295117 1070.5 1.425 -4.585 7.44
"7209407502" "M" "M" 1993 2003 -75.955958 47.29654 1071.5 1.415 -4.6 7.425
"7209407601" "M" "M" 1993 2003 -76.054011 47.29592 1067 1.45 -4.555 7.455
"7209407602" "R" "M" 1993 2003 -76.048904 47.297816 1068 1.43 -4.575 7.43
"7209407701" "M" "M" 1993 2003 -76.352557 47.294849 1057 1.455 -4.51 7.415
"7209407702" "M" "M" 1993 2003 -76.35584 47.298056 1057 1.45 -4.51 7.415
"7209407802" "M" "M" 1993 2003 -75.628469 47.316431 1077.5 1.335 -4.725 7.385
"7209407902" "R" "R" 1993 2003 -76.119388 47.319337 1058.5 1.49 -4.51 7.495
"7209408001" "R" "R" 1993 2003 -76.366606 47.318138 1029.5 1.83 -4.165 7.835
"7209408002" "B" "B" 1993 2003 -76.372042 47.318783 1045.5 1.57 -4.41 7.545
"7209408101" "M" "M" 1993 2003 -75.584675 47.336905 1074.5 1.325 -4.735 7.385
"7209408102" "M" "M" 1993 2003 -75.588203 47.340262 1074 1.32 -4.74 7.38
"7209408201" "B" "B" 1993 2003 -75.896481 47.32564 1052.5 1.65 -4.4 7.7
"7209408202" "R" "R" 1993 2003 -75.896708 47.321917 1056.5 1.6 -4.45 7.64
"7209408301" "R" "R" 1993 2003 -76.107072 47.328345 1063.5 1.395 -4.6 7.385
"7209408302" "R" "R" 1993 2003 -76.106773 47.325808 1063.5 1.395 -4.6 7.395
"7209408401" "M" "M" 1993 2003 -76.460361 47.327096 1043 1.535 -4.425 7.495
"7209408402" "M" "M" 1993 2003 -76.463217 47.330308 1042.5 1.535 -4.43 7.495
"7209408501" "M" "M" 1993 2003 -76.554428 47.338235 1027 1.705 -4.26 7.67
"7209408502" "M" "M" 1993 2003 -76.550739 47.341143 1027 1.7 -4.265 7.67
"7209408601" "M" "M" 1993 2003 -76.569885 47.338578 1025.5 1.72 -4.245 7.69
"7209408602" "M" "M" 1993 2003 -76.564501 47.33967 1026 1.71 -4.255 7.675
"7209408701" "B" "B" 1993 2003 -76.695429 47.338298 1020.5 1.72 -4.235 7.67
"7209408702" "M" "M" 1993 2003 -76.689969 47.339827 1019.5 1.73 -4.225 7.68
"7209408801" "B" "B" 1993 2003 -76.805653 47.338992 1018 1.695 -4.245 7.625
"7209408901" "B" "B" 1993 2003 -75.678729 47.352694 1070 1.345 -4.705 7.395
"7209408902" "B" "M" 1993 2003 -75.673106 47.351683 1061 1.485 -4.585 7.55
"7209409002" "M" "M" 1993 2003 -75.713267 47.353414 1073 1.29 -4.75 7.33
"7209409101" "R" "R" 1993 2003 -75.895684 47.346793 1052.5 1.59 -4.46 7.64
"7209409102" "R" "R" 1993 2003 -75.899064 47.349834 1052 1.59 -4.46 7.635
"7209409201" "M" "M" 1993 2003 -76.022253 47.345484 1059.5 1.45 -4.565 7.465
"7209409301" "B" "B" 1993 2003 -76.133703 47.359243 1059.5 1.365 -4.625 7.365
"7209409402" "M" "M" 1993 2003 -76.275563 47.357198 1045 1.535 -4.455 7.53
"7209409502" "B" "B" 1993 2003 -75.535543 47.392689 1069.5 1.245 -4.82 7.315
"7209409601" "R" "B" 1993 2003 -75.960443 47.37682 1057.5 1.415 -4.61 7.445
"7209409701" "R" "R" 1993 2003 -76.119266 47.378645 1052.5 1.435 -4.575 7.44
"7209409702" "B" "B" 1993 2003 -76.115733 47.381853 1048 1.495 -4.52 7.515
"7209409801" "M" "R" 1993 2003 -76.177775 47.391822 1051.5 1.395 -4.605 7.39
"7209409802" "R" "R" 1993 2003 -76.181254 47.39481 1051 1.39 -4.605 7.385
"7209409902" "B" "B" 1993 2003 -76.543079 47.392393 1022 1.67 -4.305 7.65
"7209410001" "B" "B" 1993 2003 -75.992558 47.408522 1059.5 1.3 -4.715 7.315
"7209410002" "B" "B" 1993 2003 -75.99611 47.411174 1059 1.295 -4.715 7.305
"7209410102" "R" "B" 1993 2003 -76.029789 47.397032 1053 1.415 -4.61 7.43
"7209410201" "M" "M" 1993 2003 -75.493352 47.418404 1064 1.26 -4.81 7.335
"7209410202" "R" "R" 1993 2003 -75.496267 47.42192 1064 1.26 -4.815 7.33
"7209410301" "M" "M" 1993 2003 -75.943676 47.408395 1060 1.3 -4.72 7.315
"7209410302" "R" "M" 1993 2003 -75.944232 47.412274 1060 1.29 -4.725 7.315
"7209410401" "M" "M" 1993 2003 -76.00652 47.408988 1059.5 1.285 -4.725 7.295
"7209410501" "M" "M" 1993 2003 -76.023597 47.407927 1054.5 1.365 -4.65 7.385
"7209410502" "M" "M" 1993 2003 -76.018067 47.406932 1054.5 1.37 -4.65 7.385
"7209410601" "R" "R" 1993 2003 -76.1792 47.423292 1052.5 1.3 -4.69 7.295
"7209410602" "R" "R" 1993 2003 -76.179515 47.419353 1052.5 1.31 -4.69 7.3
"7209410702" "B" "B" 1993 2003 -75.449133 47.437968 1061.5 1.255 -4.825 7.335
"7209410801" "M" "M" 1993 2003 -75.521293 47.428982 1065.5 1.22 -4.845 7.29
"7209410802" "B" "M" 1993 2003 -75.518106 47.426427 1065.5 1.22 -4.84 7.29
"7209410901" "B" "B" 1993 2003 -75.87994 47.441099 1052.5 1.355 -4.685 7.39
"7209410902" "B" "B" 1993 2003 -75.876758 47.437681 1052.5 1.355 -4.685 7.4
"7209411001" "M" "M" 1993 2003 -76.74253 47.431536 1010.5 1.64 -4.315 7.605
"7209411002" "B" "B" 1993 2003 -76.742725 47.427757 1011.5 1.65 -4.31 7.605
"7209411101" "M" "M" 1993 2003 -76.208971 47.456592 1062 1.045 -4.92 7.015
"7209411201" "M" "M" 1993 2003 -76.41136 47.44329 1023 1.605 -4.395 7.605
"7209411202" "M" "M" 1993 2003 -76.411724 47.43944 1023.5 1.61 -4.39 7.605
"7209411301" "R" "M" 1993 2003 -76.694848 47.453557 1013.5 1.58 -4.38 7.54
"7209411302" "R" "B" 1993 2003 -76.689467 47.454448 1013.5 1.585 -4.38 7.55
"7209411501" "R" "M" 1993 2003 -76.554157 47.474246 1028.5 1.37 -4.595 7.335
"7209411602" "B" "B" 1993 2003 -76.84814 47.470753 1006 1.575 -4.365 7.525
"7209411701" "M" "M" 1993 2003 -76.867191 47.463201 1004.5 1.615 -4.335 7.555
"7209411901" "M" "M" 1993 2003 -76.286376 47.505247 1063.5 0.88 -5.065 6.83
"7209412001" "R" "M" 1993 2003 -76.316374 47.494855 1078 0.66 -5.255 6.58
"7209412002" "M" "M" 1993 2003 -76.310942 47.495917 1078 0.66 -5.255 6.58
"7209412101" "R" "M" 1993 2003 -76.332401 47.505305 1054 1.01 -4.95 6.965
"7209412102" "M" "M" 1993 2003 -76.333354 47.501853 1044 1.17 -4.8 7.145
"7209412201" "R" "B" 1993 2003 -76.066363 47.516896 1046.5 1.2 -4.81 7.21
"7209412202" "B" "B" 1993 2003 -76.066239 47.520601 1046.5 1.195 -4.815 7.205
"7209412302" "R" "B" 1993 2003 -76.288676 47.520885 1070 0.73 -5.2 6.665
"7209412401" "R" "R" 1993 2003 -76.082815 47.533589 1046 1.165 -4.84 7.17
